"2015-04-17T17:05:43.120817-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 39 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T17:05:32.820712-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 90 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T17:05:19.531574-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 127 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T17:05:07.697817-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 238 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T16:53:45.040476-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 78 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T16:02:37.104609-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 38 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T16:02:32.693299-05:00 radius1.big.campus.edu radius.auth2[1233]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.215:00-90-0B-2E-CC-33:832i-CampusNet id 16 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:52:30.352540-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 131 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:51:44.399831-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 191 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:51:20.371039-05:00 radius1.big.campus.edu radius.auth2[1233]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.215:00-90-0B-2E-CC-33:832i-CampusNet id 104 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:48:45.263174-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 252 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:48:40.846207-05:00 radius1.big.campus.edu radius.auth2[1233]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.215:00-90-0B-2E-CC-33:832i-CampusNet id 146 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:41:54.672576-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 178 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:41:26.141515-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 179 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:41:22.292105-05:00 radius1.big.campus.edu radius.auth2[1233]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.215:00-90-0B-2E-CC-33:832i-CampusNet id 251 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:34:56.187338-05:00 radius5.big.campus.edu radius.auth2[1238]:  [wireless] Auth OK for jschmo (Outer EAP Identity jschmo) on 6C-40-08-92-D5-D0 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 144 (0s wait, 0s elapsed, 0s total)"
"2015-04-17T15:31:15.323926-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 68 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:31:03.369050-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 199 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:30:51.457740-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 23 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:30:39.666591-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 48 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:30:27.906075-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 67 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:30:15.682969-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 91 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:30:03.863780-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 160 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:29:44.800063-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 110 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:26:40.278072-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 255 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:16:21.716525-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 110 (0s wait, 0s elapsed, 30s total) because: PEAP Authentication Failure"
"2015-04-17T15:15:08.004772-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 245 (1s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:10:09.617132-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 195 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:10:08.367988-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 165 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T15:09:45.979829-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 12 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:58:28.736845-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 80 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:41:50.250291-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 33 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:26:56.049014-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 229 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:23:28.255869-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 37 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:23:05.819237-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 29 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:22:54.026841-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 166 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:22:42.103718-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 155 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:13:48.971519-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 242 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:09:49.123158-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 133 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:07:06.269767-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 238 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:02:21.972000-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 9 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:01:47.461111-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 9 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:00:28.435076-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 128 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:00:16.068942-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 93 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T14:00:05.729501-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 82 (0s wait, 0s elapsed, 1s total) because: PEAP Authentication Failure"
"2015-04-17T13:25:42.055318-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 45 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T13:25:40.881880-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 9 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T13:10:59.566424-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 248 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T13:10:47.650486-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 22 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T12:35:12.376068-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 185 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T12:23:03.918671-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 23 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T11:12:22.640308-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 58 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T11:12:10.600357-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 176 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T11:11:59.415829-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 169 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:36:37.711011-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 172 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:35:37.850671-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 82 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:35:26.104226-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 138 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:35:15.533335-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 195 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:35:02.443078-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 129 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:30:39.618101-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 45 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T10:30:27.803284-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.208:00-90-0B-28-85-CF:332i-CampusNet id 92 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:40:24.486316-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 1 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:23:23.885915-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 252 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:13:19.724775-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 68 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:11:07.299127-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 174 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:08:12.615168-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 254 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:07:56.650287-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 124 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:07:44.835066-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 88 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:07:32.991216-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 48 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:07:31.188773-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 22 (0s wait, 0s elapsed, 30s total) because: PEAP Authentication Failure"
"2015-04-17T09:05:41.413774-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 23 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:05:30.424316-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 181 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:04:56.381357-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 24 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:04:45.833224-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 211 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:04:19.072164-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 60 (0s wait, 0s elapsed, 30s total) because: PEAP Authentication Failure"
"2015-04-17T09:02:37.463800-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 35 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:02:18.160520-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 204 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T09:02:02.372385-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 99 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:59:39.586847-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 241 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:59:17.500145-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 151 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:59:04.037881-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 127 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:58:52.236138-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 85 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:58:40.350494-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 2 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:53:21.685666-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 58 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:52:58.100231-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 188 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
"2015-04-17T08:52:46.261461-05:00 radius5.big.campus.edu radius.auth1[1240]:  [wireless] Auth FAIL for jschmo (Outer EAP Identity jschmo) on 8C-3A-E3-97-67-37 via 172.21.128.214:00-90-0B-2E-CC-3F:832i-CampusNet id 149 (0s wait, 0s elapsed, 0s total) because: PEAP Authentication Failure"
