2015-06-05T12:52:33-05:00 dhcp-a2.big.campus.edu dhcpd[2503]:  DHCPREQUEST for 172.17.144.239 (192.17.2.20) from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.2 
2015-06-05T12:52:32-05:00 dhcp-a2.big.campus.edu dhcpd[2503]:  DHCPOFFER on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 119
2015-06-05T12:52:31-05:00 dhcp-a2.big.campus.edu dhcpd[2503]:  DHCPDISCOVER from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.3 
2015-06-05T12:01:23-05:00 dhcp-a2.big.campus.edu dhcpd[2503]:  DHCPOFFER on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.2 lease-duration 119
2015-06-05T12:01:22-05:00 dhcp-a2.big.campus.edu dhcpd[2503]:  DHCPDISCOVER from 14:10:9f:dd:c8:bd via 172.17.0.2 
2015-06-05T11:29:18-05:00 dhcp-a1.big.campus.edu dhcpd[1480]:  DHCPEXPIRE on 172.17.144.239 to 14:10:9f:dd:c8:bd
2015-06-05T11:29:18-05:00 dhcp-a2.big.campus.edu dhcpd[2503]:  DHCPEXPIRE on 172.17.144.239 to 14:10:9f:dd:c8:bd
2015-06-05T10:29:18-05:00 dhcp-a2.big.campus.edu dhcpd[25684]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.2 lease-duration 3600 (RENEW)
2015-06-05T10:29:18-05:00 dhcp-a2.big.campus.edu dhcpd[25684]:  DHCPREQUEST for 172.17.144.239 (192.17.2.20) from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.2  (RENEW)
2015-06-05T10:29:18-05:00 dhcp-a2.big.campus.edu dhcpd[25684]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 3600
2015-06-05T10:29:18-05:00 dhcp-a2.big.campus.edu dhcpd[25684]:  DHCPREQUEST for 172.17.144.239 (192.17.2.20) from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.3 
2015-06-05T10:29:17-05:00 dhcp-a2.big.campus.edu dhcpd[25684]:  DHCPOFFER on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 119
2015-06-05T10:29:16-05:00 dhcp-a2.big.campus.edu dhcpd[25684]:  DHCPDISCOVER from 14:10:9f:dd:c8:bd via 172.17.0.3 
2015-06-02T17:45:48-05:00 dhcp-a2.big.campus.edu dhcpd[14551]:  DHCPEXPIRE on 172.17.144.239 to 14:10:9f:dd:c8:bd
2015-06-02T17:45:48-05:00 dhcp-a1.big.campus.edu dhcpd[11869]:  DHCPEXPIRE on 172.17.144.239 to 14:10:9f:dd:c8:bd
2015-06-02T13:45:48-05:00 dhcp-a1.big.campus.edu dhcpd[13181]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 14400 (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a1.big.campus.edu dhcpd[13181]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.3  (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a1.big.campus.edu dhcpd[13181]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.2 lease-duration 14400 (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a1.big.campus.edu dhcpd[13181]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.2  (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a2.big.campus.edu dhcpd[4002]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 14400 (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a2.big.campus.edu dhcpd[4002]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.3  (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a2.big.campus.edu dhcpd[4002]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.2 lease-duration 14400 (RENEW)
2015-06-02T13:45:48-05:00 dhcp-a2.big.campus.edu dhcpd[4002]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.2  (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a1.big.campus.edu dhcpd[11698]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.2 lease-duration 14400 (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a1.big.campus.edu dhcpd[11698]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.2  (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a1.big.campus.edu dhcpd[11698]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 14400 (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a1.big.campus.edu dhcpd[11698]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd via 172.17.0.3  (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a2.big.campus.edu dhcpd[11088]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 14400 (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a2.big.campus.edu dhcpd[11088]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.3  (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a2.big.campus.edu dhcpd[11088]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.2 lease-duration 14400 (RENEW)
2015-06-02T12:34:16-05:00 dhcp-a2.big.campus.edu dhcpd[11088]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.2  (RENEW)
2015-06-02T10:34:55-05:00 dhcp-a2.big.campus.edu dhcpd[22338]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-02T10:34:55-05:00 dhcp-a2.big.campus.edu dhcpd[22338]:  DHCPREQUEST for 172.17.144.239 from 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0  (RENEW)
2015-06-02T10:04:55-05:00 dhcp-a2.big.campus.edu dhcpd[13811]:  DHCPACK on 172.17.144.239 to 14:10:9f:dd:c8:bd (laptopp10r051012) via bond0 relay 172.17.0.3 lease-duration 3600 (RENEW)
2015-06-02T10:04:55-05:00 dhcp-a2.big.campus.edu dhcpd[13811]:  DHCPREQUEST for 172.17.144.239 (192.17.2.20) from 14:10:9f:dd:c8:bd (laptopp10r051012) via 172.17.0.3  (RENEW)
